currentRank,__typename,node.episodes.episodes.total,node.episodes.episodes.__typename,node.episodes.__typename,node.id,node.titleText.text,node.titleText.__typename,node.titleType.id,node.titleType.text,node.titleType.canHaveEpisodes,node.titleType.displayableProperty.value.plainText,node.titleType.displayableProperty.value.__typename,node.titleType.displayableProperty.__typename,node.titleType.__typename,node.originalTitleText.text,node.originalTitleText.__typename,node.primaryImage.id,node.primaryImage.width,node.primaryImage.height,node.primaryImage.url,node.primaryImage.caption.plainText,node.primaryImage.caption.__typename,node.primaryImage.__typename,node.releaseYear.year,node.releaseYear.endYear,node.releaseYear.__typename,node.ratingsSummary.aggregateRating,node.ratingsSummary.voteCount,node.ratingsSummary.__typename,node.runtime.seconds,node.runtime.__typename,node.certificate.rating,node.certificate.__typename,node.canRate.isRatable,node.canRate.__typename,node.titleGenres.genres,node.titleGenres.__typename,node.canHaveEpisodes,node.plot.plotText.plainText,node.plot.plotText.__typename,node.plot.__typename,node.latestTrailer.id,node.latestTrailer.__typename,node.series,node.__typename,node.latestTrailer,node.certificate
227,ChartTitleEdge,51,EpisodeConnection,Episodes,tt0421357,Fullmetal Alchemist,TitleText,tvSeries,TV Series,True,TV Series,Markdown,DisplayableTitleTypeProperty,TitleType,Hagane no renkinjutsushi,TitleText,rm1374488833,2000,3000,https://m.media-amazon.com/images/M/MV5BMmI5NmFlZjItOTBhOC00NGI0LWIyNDAtODJhOTJjZDEyMTYyXkEyXkFqcGdeQXVyNjAwNDUxODI@._V1_.jpg,Romi Park and Rie Kugimiya in Fullmetal Alchemist (2003),Markdown,Image,2003,2004.0,YearRange,8.5,76796,RatingsSummary,1440,Runtime,TV-PG,Certificate,True,CanRate,"[{'genre': {'text': 'Animation', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}, {'genre': {'text': 'Action', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}, {'genre': {'text': 'Adventure', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}]",TitleGenres,True,"When a failed alchemical ritual leaves brothers Edward and Alphonse Elric with severely damaged bodies, they begin searching for the one thing that can save them: the fabled philosopher's stone.",Markdown,Plot,vi1752743193,Video,,Title,,
228,ChartTitleEdge,80,EpisodeConnection,Episodes,tt3526078,Schitt's Creek,TitleText,tvSeries,TV Series,True,TV Series,Markdown,DisplayableTitleTypeProperty,TitleType,Schitt's Creek,TitleText,rm3540367873,1280,1920,https://m.media-amazon.com/images/M/MV5BNWQ1ZmM3MTQtNTVhZC00MWVlLWI5ZjgtYmZiYWQxZjUzZWM0XkEyXkFqcGdeQXVyMzQ2MDI5NjU@._V1_.jpg,"Catherine O'Hara, Eugene Levy, Annie Murphy, and Dan Levy in Schitt's Creek (2015)",Markdown,Image,2015,2020.0,YearRange,8.5,143201,RatingsSummary,1320,Runtime,TV-14,Certificate,True,CanRate,"[{'genre': {'text': 'Comedy', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}]",TitleGenres,True,"After being a victim of fraud, Johnny Rose and his family go from extremely wealthy to penniless overnight. The only asset left to them is a small, unsophisticated town: Schitt's Creek. They relocate there. Culture shock ensues.",Markdown,Plot,vi289325337,Video,,Title,,
229,ChartTitleEdge,180,EpisodeConnection,Episodes,tt0149460,Futurama,TitleText,tvSeries,TV Series,True,TV Series,Markdown,DisplayableTitleTypeProperty,TitleType,Futurama,TitleText,rm2724603649,8100,12000,https://m.media-amazon.com/images/M/MV5BYWI3MTJkN2UtMTU0Zi00ZjE2LThjMWEtYmQ5YmFiZmU1N2JhXkEyXkFqcGdeQXVyMTMzOTQyOTk1._V1_.jpg,Futurama (1999),Markdown,Image,1999,,YearRange,8.5,258935,RatingsSummary,1320,Runtime,TV-14,Certificate,True,CanRate,"[{'genre': {'text': 'Animation', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}, {'genre': {'text': 'Adventure', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}, {'genre': {'text': 'Comedy', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}]",TitleGenres,True,"Philip J. Fry, a pizza delivery boy, is accidentally frozen in 1999 and thawed out on New Year's Eve 2999.",Markdown,Plot,vi1491388185,Video,,Title,,
230,ChartTitleEdge,7,EpisodeConnection,Episodes,tt10802170,The Rehearsal,TitleText,tvSeries,TV Series,True,TV Series,Markdown,DisplayableTitleTypeProperty,TitleType,The Rehearsal,TitleText,rm592647937,1688,2500,https://m.media-amazon.com/images/M/MV5BNGI3ZTgwMzItMTA0ZC00NTFhLTkzNTQtMDBkMDc2NmVmY2NkXkEyXkFqcGdeQXVyMTM1MTE1NDMx._V1_.jpg,Nathan Fielder in The Rehearsal (2022),Markdown,Image,2022,,YearRange,8.5,25366,RatingsSummary,1800,Runtime,TV-MA,Certificate,True,CanRate,"[{'genre': {'text': 'Documentary', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}, {'genre': {'text': 'Comedy', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}]",TitleGenres,True,Nathan Fielder gives people a chance to rehearse for their own lives in a world where nothing ever works out as expected.,Markdown,Plot,vi939377945,Video,,Title,,
231,ChartTitleEdge,12,EpisodeConnection,Episodes,tt0120570,From the Earth to the Moon,TitleText,tvMiniSeries,TV Mini Series,True,TV Mini Series,Markdown,DisplayableTitleTypeProperty,TitleType,From the Earth to the Moon,TitleText,rm1877712129,555,800,https://m.media-amazon.com/images/M/MV5BMTc4MGZlZGEtODY1My00MmI4LWJkNDYtMDQwNThhM2Q0MTg1XkEyXkFqcGdeQXVyNTE1NjY5Mg@@._V1_.jpg,From the Earth to the Moon (1998),Markdown,Image,1998,1998.0,YearRange,8.6,13104,RatingsSummary,3600,Runtime,TV-14,Certificate,True,CanRate,"[{'genre': {'text': 'Action', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}, {'genre': {'text': 'Drama', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}, {'genre': {'text': 'History', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}]",TitleGenres,True,Dramatized portrayal of the Apollo manned space program.,Markdown,Plot,vi3550395417,Video,,Title,,
232,ChartTitleEdge,4,EpisodeConnection,Episodes,tt0203082,Rurouni Kenshin: Trust and Betrayal,TitleText,tvMiniSeries,TV Mini Series,True,TV Mini Series,Markdown,DisplayableTitleTypeProperty,TitleType,Rurouni Kenshin: Meiji Kenkaku Romantan: Tsuioku Hen,TitleText,rm61019393,1000,1426,https://m.media-amazon.com/images/M/MV5BNWI3MTAxOWYtYjNhYi00N2QwLWIxNDMtOGYzZGE4ZmUzOWE3XkEyXkFqcGdeQXVyNjAwNDUxODI@._V1_.jpg,Rurouni Kenshin: Trust and Betrayal (1999),Markdown,Image,1999,1999.0,YearRange,8.6,16051,RatingsSummary,7080,Runtime,TV-MA,Certificate,True,CanRate,"[{'genre': {'text': 'Animation', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}, {'genre': {'text': 'Action', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}, {'genre': {'text': 'Adventure', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}]",TitleGenres,True,"In the era of Japan's Meiji Restoration, an assassin regains his humanity.",Markdown,Plot,vi3054877977,Video,,Title,,
233,ChartTitleEdge,62,EpisodeConnection,Episodes,tt3230854,The Expanse,TitleText,tvSeries,TV Series,True,TV Series,Markdown,DisplayableTitleTypeProperty,TitleType,The Expanse,TitleText,rm1811081473,404,608,https://m.media-amazon.com/images/M/MV5BZDVmMDljM2QtZDkzZC00ZDg2LWFiMGItZjNiNjliZjg2MGEzXkEyXkFqcGdeQXVyMjkwOTAyMDU@._V1_.jpg,"Shohreh Aghdashloo, Wes Chatham, Steven Strait, Frankie Adams, Cara Gee, and Dominique Tipper in The Expanse (2015)",Markdown,Image,2015,2022.0,YearRange,8.5,170063,RatingsSummary,3600,Runtime,TV-14,Certificate,True,CanRate,"[{'genre': {'text': 'Drama', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}, {'genre': {'text': 'Mystery', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}, {'genre': {'text': 'Sci-Fi', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}]",TitleGenres,True,"The disappearance of rich-girl-turned-political-activist links the lives of Ceres detective, accidental ship captain and U.N. politician. Amidst political tension between Earth, Mars and the Belt, they unravel the greatest conspiracy.",Markdown,Plot,vi1055245081,Video,,Title,,
234,ChartTitleEdge,39,EpisodeConnection,Episodes,tt2243973,Hannibal,TitleText,tvSeries,TV Series,True,TV Series,Markdown,DisplayableTitleTypeProperty,TitleType,Hannibal,TitleText,rm3751722497,1024,1448,https://m.media-amazon.com/images/M/MV5BNWU5YmJhNWEtZGVlOS00NmRhLThmNzUtYjAyMDA2MDg5ZTM4XkEyXkFqcGdeQXVyNDIzMzcwNjc@._V1_.jpg,Mads Mikkelsen in Hannibal (2013),Markdown,Image,2013,2015.0,YearRange,8.5,273846,RatingsSummary,100800,Runtime,TV-MA,Certificate,True,CanRate,"[{'genre': {'text': 'Crime', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}, {'genre': {'text': 'Drama', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}, {'genre': {'text': 'Horror', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}]",TitleGenres,True,Explores the early relationship between renowned psychiatrist Hannibal Lecter and a young FBI criminal profiler who is haunted by his ability to empathize with serial killers.,Markdown,Plot,vi533052697,Video,,Title,,
235,ChartTitleEdge,19,EpisodeConnection,Episodes,tt7120662,Derry Girls,TitleText,tvSeries,TV Series,True,TV Series,Markdown,DisplayableTitleTypeProperty,TitleType,Derry Girls,TitleText,rm4023084800,960,1440,https://m.media-amazon.com/images/M/MV5BNzU0MTFiNjUtNzIxMi00ZGZiLTgwZmUtMjIxOWNmMDE0NTE1XkEyXkFqcGdeQXVyNjg0NTcxMTg@._V1_.jpg,"Nicola Coughlan, Louisa Harland, and Saoirse-Monica Jackson in Derry Girls (2018)",Markdown,Image,2018,2022.0,YearRange,8.5,56180,RatingsSummary,1800,Runtime,TV-MA,Certificate,True,CanRate,"[{'genre': {'text': 'Comedy', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}]",TitleGenres,True,The personal exploits of a 16-year-old girl and her family and friends during the Troubles in the early 1990s in Northern Ireland.,Markdown,Plot,vi911131417,Video,,Title,,
236,ChartTitleEdge,36,EpisodeConnection,Episodes,tt0475784,Westworld,TitleText,tvSeries,TV Series,True,TV Series,Markdown,DisplayableTitleTypeProperty,TitleType,Westworld,TitleText,rm4025685505,864,1280,https://m.media-amazon.com/images/M/MV5BZDg1OWRiMTktZDdiNy00NTZlLTg2Y2EtNWRiMTcxMGE5YTUxXkEyXkFqcGdeQXVyMTM2MDY0OTYx._V1_.jpg,Westworld (2016),Markdown,Image,2016,2022.0,YearRange,8.5,529228,RatingsSummary,3720,Runtime,TV-MA,Certificate,True,CanRate,"[{'genre': {'text': 'Drama', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}, {'genre': {'text': 'Mystery', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}, {'genre': {'text': 'Sci-Fi', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}]",TitleGenres,True,"At the intersection of the near future and the reimagined past, waits a world in which every human appetite can be indulged without consequence.",Markdown,Plot,vi2491795225,Video,,Title,,
237,ChartTitleEdge,21,EpisodeConnection,Episodes,tt4269716,Umbre,TitleText,tvSeries,TV Series,True,TV Series,Markdown,DisplayableTitleTypeProperty,TitleType,Umbre,TitleText,rm3779168513,2953,4134,https://m.media-amazon.com/images/M/MV5BZjIyNWRlNTEtZDFmOC00YjJkLWJiNDktNWQzMmI1MmQyMDMyXkEyXkFqcGdeQXVyMzQ4MjE5ODk@._V1_.jpg,Umbre (2014),Markdown,Image,2014,2019.0,YearRange,8.7,11329,RatingsSummary,2700,Runtime,TV-MA,Certificate,True,CanRate,"[{'genre': {'text': 'Crime', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}, {'genre': {'text': 'Drama', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}, {'genre': {'text': 'Thriller', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}]",TitleGenres,True,"Umbre follows Relu, an enforcer for a small-time mob boss, as he struggles to keep his family in the dark about his job. The secrets Relu keeps become increasingly oppressive and the lies begin to surface.",Markdown,Plot,vi2311897881,Video,,Title,,
238,ChartTitleEdge,25,EpisodeConnection,Episodes,tt7278862,My Brilliant Friend,TitleText,tvSeries,TV Series,True,TV Series,Markdown,DisplayableTitleTypeProperty,TitleType,L'amica geniale,TitleText,rm4270504961,1013,1500,https://m.media-amazon.com/images/M/MV5BODU3Nzg5NGMtOTE2MS00YWQ0LTgyYzktMWM3YjNmYjlmZTliXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_.jpg,Margherita Mazzucco and Gaia Girace in My Brilliant Friend (2018),Markdown,Image,2018,,YearRange,8.6,17491,RatingsSummary,3600,Runtime,TV-MA,Certificate,True,CanRate,"[{'genre': {'text': 'Drama', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}]",TitleGenres,True,A woman recounts the lifelong friendship and conflicts with a girl she met at primary school in Naples during the early 1950s.,Markdown,Plot,vi2675623193,Video,,Title,,
239,ChartTitleEdge,100,EpisodeConnection,Episodes,tt2433738,Wentworth,TitleText,tvSeries,TV Series,True,TV Series,Markdown,DisplayableTitleTypeProperty,TitleType,Wentworth,TitleText,rm3063677953,500,735,https://m.media-amazon.com/images/M/MV5BODk2NjQ5OGYtYTVlMi00ZWM2LTk4OGYtZjcwNjg1MzVjOGMxXkEyXkFqcGdeQXVyNTE1NjY5Mg@@._V1_.jpg,"Kate Atkinson, Danielle Cormack, Robbie Magasiva, Leah Purcell, Pamela Rabe, and Nicole da Silva in Wentworth (2013)",Markdown,Image,2013,2021.0,YearRange,8.6,24282,RatingsSummary,2700,Runtime,TV-MA,Certificate,True,CanRate,"[{'genre': {'text': 'Crime', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}, {'genre': {'text': 'Drama', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}, {'genre': {'text': 'Thriller', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}]",TitleGenres,True,The confronting look into the lives of the inmates and prison staff of Wentworth Correctional Centre as they navigate the ups and downs of their lives in the prison system.,Markdown,Plot,vi872397593,Video,,Title,,
240,ChartTitleEdge,110,EpisodeConnection,Episodes,tt1439629,Community,TitleText,tvSeries,TV Series,True,TV Series,Markdown,DisplayableTitleTypeProperty,TitleType,Community,TitleText,rm1767053056,1518,2175,https://m.media-amazon.com/images/M/MV5BNDQ5NDZiYjktZmFmMy00MjAxLTk1MDktOGZjYTY5YTE1ODdmXkEyXkFqcGdeQXVyNjcwMzEzMTU@._V1_.jpg,"Chevy Chase, Ken Jeong, Joel McHale, Jim Rash, Yvette Nicole Brown, Alison Brie, Gillian Jacobs, Danny Pudi, and Donald Glover in Community (2009)",Markdown,Image,2009,2015.0,YearRange,8.5,290195,RatingsSummary,1320,Runtime,TV-14,Certificate,True,CanRate,"[{'genre': {'text': 'Comedy', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}]",TitleGenres,True,A suspended lawyer is forced to enroll in a community college with an eccentric staff and student body.,Markdown,Plot,vi3203645209,Video,,Title,,
241,ChartTitleEdge,190,EpisodeConnection,Episodes,tt0421291,Avrupa Yakasi,TitleText,tvSeries,TV Series,True,TV Series,Markdown,DisplayableTitleTypeProperty,TitleType,Avrupa Yakasi,TitleText,rm2538726400,500,700,https://m.media-amazon.com/images/M/MV5BZDEzNzk4YmQtYWRhMi00ZGRmLTg2M2YtZjM2YTY0MWE1YWYwXkEyXkFqcGdeQXVyNDQ2MTMzODA@._V1_.jpg,"Hümeyra, Gazanfer Özcan, Ata Demirer, and Gülse Birsel in Avrupa Yakasi (2004)",Markdown,Image,2004,2009.0,YearRange,8.6,20973,RatingsSummary,3600,Runtime,,,True,CanRate,"[{'genre': {'text': 'Comedy', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}]",TitleGenres,True,The life and times of the rather traditional Sutcuoglu family and their comedic struggles to adapt the high-profile contemporary life of Nisantasi.,Markdown,Plot,,,,Title,,
242,ChartTitleEdge,6,EpisodeConnection,Episodes,tt15614372,Tear Along the Dotted Line,TitleText,tvMiniSeries,TV Mini Series,True,TV Mini Series,Markdown,DisplayableTitleTypeProperty,TitleType,Strappare lungo i bordi,TitleText,rm2491818241,450,630,https://m.media-amazon.com/images/M/MV5BZDE0NGIzODgtNzE2OS00YmJjLWFhODItNWQzM2U3ZmQzMjIxXkEyXkFqcGdeQXVyMTU3NDg0OTgx._V1_.jpg,Tear Along the Dotted Line (2021),Markdown,Image,2021,2021.0,YearRange,8.6,12120,RatingsSummary,1200,Runtime,TV-14,Certificate,True,CanRate,"[{'genre': {'text': 'Animation', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}, {'genre': {'text': 'Comedy', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}, {'genre': {'text': 'Drama', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}]",TitleGenres,True,A cartoonist in Rome with his armadillo-for-a-conscience reflects on his path in life and a would-be love as he and his friends travel outside the city.,Markdown,Plot,vi3941188377,Video,,Title,,
243,ChartTitleEdge,25,EpisodeConnection,Episodes,tt3895150,Your Lie in April,TitleText,tvSeries,TV Series,True,TV Series,Markdown,DisplayableTitleTypeProperty,TitleType,Shigatsu wa kimi no uso,TitleText,rm3760397568,640,960,https://m.media-amazon.com/images/M/MV5BYThlNWY5ZDgtYTIxNC00ZjdiLWJmNGUtMDFjMDlmZTAzOWFiXkEyXkFqcGdeQXVyNTM4NzAzNjc@._V1_.jpg,Your Lie in April (2014),Markdown,Image,2014,2018.0,YearRange,8.6,36820,RatingsSummary,1380,Runtime,TV-PG,Certificate,True,CanRate,"[{'genre': {'text': 'Animation', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}, {'genre': {'text': 'Comedy', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}, {'genre': {'text': 'Drama', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}]",TitleGenres,True,A piano prodigy who lost his ability to play after suffering a traumatic event in his childhood is forced back into the spotlight by an eccentric girl with a secret of her own.,Markdown,Plot,vi4287611161,Video,,Title,,
244,ChartTitleEdge,30,EpisodeConnection,Episodes,tt4295140,Chef's Table,TitleText,tvSeries,TV Series,True,TV Series,Markdown,DisplayableTitleTypeProperty,TitleType,Chef's Table,TitleText,rm871918592,1013,1500,https://m.media-amazon.com/images/M/MV5BMjE3MDQ2OTYyN15BMl5BanBnXkFtZTgwNjQ0Nzg0NzM@._V1_.jpg,Chef's Table (2015),Markdown,Image,2015,2019.0,YearRange,8.5,16887,RatingsSummary,3000,Runtime,TV-MA,Certificate,True,CanRate,"[{'genre': {'text': 'Documentary', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}, {'genre': {'text': 'Biography', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}]",TitleGenres,True,"Chef's Table goes inside the lives and kitchens of six of the world's most renowned international chefs. Each episode focuses on a single chef and their unique look at their lives, talents and passion from their piece of culinary heaven.",Markdown,Plot,vi2582691097,Video,,Title,,
245,ChartTitleEdge,375,EpisodeConnection,Episodes,tt0988818,Gintama,TitleText,tvSeries,TV Series,True,TV Series,Markdown,DisplayableTitleTypeProperty,TitleType,Gintama,TitleText,rm2862748929,1000,1426,https://m.media-amazon.com/images/M/MV5BMDhmNjUxM2UtZTY2Zi00OTQ0LWExNjgtNDhkNTUyMjQ3MmU5XkEyXkFqcGdeQXVyNjAwNDUxODI@._V1_.jpg,Gintama (2005),Markdown,Image,2005,2021.0,YearRange,8.7,14792,RatingsSummary,1500,Runtime,TV-14,Certificate,True,CanRate,"[{'genre': {'text': 'Animation', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}, {'genre': {'text': 'Action', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}, {'genre': {'text': 'Comedy', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}]",TitleGenres,True,"In an era where aliens have invaded and taken over feudal Tokyo, an unemployed samurai finds work however he can.",Markdown,Plot,vi3576937753,Video,,Title,,
246,ChartTitleEdge,30,EpisodeConnection,Episodes,tt20859920,Alchemy of Souls,TitleText,tvSeries,TV Series,True,TV Series,Markdown,DisplayableTitleTypeProperty,TitleType,Hwan Hon,TitleText,rm1107629569,900,1297,https://m.media-amazon.com/images/M/MV5BMmJhZGFhMmItM2RmMC00NWIxLWE5ZjMtMmIwZmJkNTdjZTg4XkEyXkFqcGdeQXVyOTI5NDk4NDQ@._V1_.jpg,Jung So-min and Lee Jae-wook in Alchemy of Souls (2022),Markdown,Image,2022,,YearRange,8.8,16240,RatingsSummary,4800,Runtime,TV-14,Certificate,True,CanRate,"[{'genre': {'text': 'Action', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}, {'genre': {'text': 'Drama', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}, {'genre': {'text': 'Fantasy', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}]",TitleGenres,True,"Set in a fictional country called Daeho, it is about the love and growth of young mages as they overcome their twisted fates due to a forbidden magic spell known as the ""alchemy of souls"", which allows souls to switch bodies.",Markdown,Plot,vi316982553,Video,,Title,,
247,ChartTitleEdge,28,EpisodeConnection,Episodes,tt0310455,Foyle's War,TitleText,tvSeries,TV Series,True,TV Series,Markdown,DisplayableTitleTypeProperty,TitleType,Foyle's War,TitleText,rm4229807105,1144,1600,https://m.media-amazon.com/images/M/MV5BOWIyYjcwNGYtZTZkNS00ODE3LWFhMzEtODE3OGVkZWZjY2Q4XkEyXkFqcGdeQXVyMjExMjk0ODk@._V1_.jpg,Michael Kitchen in Foyle's War (2002),Markdown,Image,2002,2015.0,YearRange,8.6,17922,RatingsSummary,5400,Runtime,TV-14,Certificate,True,CanRate,"[{'genre': {'text': 'Crime', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}, {'genre': {'text': 'Drama', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}, {'genre': {'text': 'Mystery', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}]",TitleGenres,True,"As WWII rages, DCS Foyle fights his own war on the home-front; investigating crime on the south coast of England. Later series, see the retired detective working as an MI5 agent in the aftermath of the war.",Markdown,Plot,vi3230186777,Video,,Title,,
248,ChartTitleEdge,268,EpisodeConnection,Episodes,tt0047708,Alfred Hitchcock Presents,TitleText,tvSeries,TV Series,True,TV Series,Markdown,DisplayableTitleTypeProperty,TitleType,Alfred Hitchcock Presents,TitleText,rm4201906688,1000,1426,https://m.media-amazon.com/images/M/MV5BOWQ1OGI0ZTItOTNkYi00NWFhLWE3ZWYtODVmMjkzMmM1NDYwXkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_.jpg,Alfred Hitchcock in Alfred Hitchcock Presents (1955),Markdown,Image,1955,1962.0,YearRange,8.5,19155,RatingsSummary,1500,Runtime,TV-14,Certificate,True,CanRate,"[{'genre': {'text': 'Drama', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}, {'genre': {'text': 'Mystery', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}]",TitleGenres,True,"Series of unrelated short stories covering elements of crime, horror, drama, and comedy about people of different backgrounds committing murders, suicides, thefts, and other sorts of crime caused by certain motivations, perceived or not.",Markdown,Plot,vi1047576089,Video,,Title,,
249,ChartTitleEdge,5,EpisodeConnection,Episodes,tt30263074,Sapne Vs Everyone,TitleText,tvSeries,TV Series,True,TV Series,Markdown,DisplayableTitleTypeProperty,TitleType,Sapne Vs Everyone,TitleText,rm1329744385,2700,4000,https://m.media-amazon.com/images/M/MV5BNmZmNTA5ZTgtNTgzOS00YWQ5LTgxZTItYTc1NzNjOWNmMDA5XkEyXkFqcGdeQXVyMTExMTIzMTA5._V1_.jpg,"Vaisakh Shankar, Sukhwinder Chahal, Vijayant Kohli, and Ambrish Verma in Sapne Vs Everyone (2023)",Markdown,Image,2023,,YearRange,9.5,57621,RatingsSummary,20700,Runtime,,,True,CanRate,"[{'genre': {'text': 'Drama', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}]",TitleGenres,True,"Two obsessive dreamers collide with the resistance of expectations, morality and each other.",Markdown,Plot,vi2417870617,Video,,Title,,
